AnimalID,BirthDate,BirthFarm,DeathDate,DeathFarm,Species
A000004817,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004818,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004819,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004820,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004821,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004822,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004823,01/02/2014,F000000019,01/05/2015,F000000019,CATTLE
A000004939,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004940,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004941,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004942,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004943,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004944,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004945,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004946,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000004947,01/02/2014,F000000019,01/06/2015,F000000019,CATTLE
A000005030,01/02/2014,F000000019,01/07/2015,F000000019,CATTLE
A000005031,01/02/2014,F000000019,01/07/2015,F000000019,CATTLE
A000005032,01/02/2014,F000000019,01/07/2015,F000000019,CATTLE
A000005127,01/02/2014,F000000019,01/08/2015,F000000019,CATTLE
A000005128,01/02/2014,F000000019,01/08/2015,F000000019,CATTLE
A000005129,01/02/2014,F000000019,01/08/2015,F000000019,CATTLE
A000005199,01/02/2014,F000000019,01/09/2015,F000000019,CATTLE
A000005200,01/02/2014,F000000019,01/09/2015,F000000019,CATTLE
A000005292,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005293,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005294,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005295,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005296,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005297,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005298,01/02/2014,F000000019,01/04/2016,F000000019,CATTLE
A000005392,01/02/2014,F000000019,01/05/2016,F000000019,CATTLE
A000005393,01/02/2014,F000000019,01/05/2016,F000000019,CATTLE
A000005394,01/02/2014,F000000019,01/05/2016,F000000019,CATTLE
A000005395,01/02/2014,F000000019,01/05/2016,F000000019,CATTLE
A000005396,01/02/2014,F000000019,01/05/2016,F000000019,CATTLE
A000005576,01/02/2014,F000000019,01/07/2016,F000000019,CATTLE
A000005669,01/02/2014,F000000019,01/08/2016,F000000019,CATTLE
A000005670,01/02/2014,F000000019,01/08/2016,F000000019,CATTLE
A000005671,01/02/2014,F000000019,01/08/2016,F000000019,CATTLE
A000005672,01/02/2014,F000000019,01/08/2016,F000000019,CATTLE
A000005673,01/02/2014,F000000019,01/08/2016,F000000019,CATTLE
A000005752,01/02/2014,F000000019,01/09/2016,F000000019,CATTLE
A000005753,01/02/2014,F000000019,01/09/2016,F000000019,CATTLE
A000005754,01/02/2014,F000000019,01/09/2016,F000000019,CATTLE
A000005755,01/02/2014,F000000019,01/09/2016,F000000019,CATTLE
A000005756,01/02/2014,F000000019,01/09/2016,F000000019,CATTLE
A000005833,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005834,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005835,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005836,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005837,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005838,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005839,01/02/2014,F000000019,01/04/2017,F000000019,CATTLE
A000005937,01/02/2014,F000000019,01/05/2017,F000000019,CATTLE
A000005938,01/02/2014,F000000019,01/05/2017,F000000019,CATTLE
A000005939,01/02/2014,F000000019,01/05/2017,F000000019,CATTLE
A000005940,01/02/2014,F000000019,01/05/2017,F000000019,CATTLE
A000005941,01/02/2014,F000000019,01/05/2017,F000000019,CATTLE
A000005942,01/02/2014,F000000019,01/05/2017,F000000019,CATTLE
A000006116,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006117,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006118,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006119,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006120,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006121,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006122,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006123,01/02/2014,F000000019,01/07/2017,F000000019,CATTLE
A000006210,01/02/2014,F000000019,01/08/2017,F000000019,CATTLE
A000006211,01/02/2014,F000000019,01/08/2017,F000000019,CATTLE
A000006331,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006332,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006333,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006334,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006335,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006336,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006337,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006338,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006339,01/02/2014,F000000019,01/09/2017,F000000019,CATTLE
A000006426,01/02/2014,F000000019,01/04/2018,F000000019,CATTLE
A000006427,01/02/2014,F000000019,01/04/2018,F000000019,CATTLE
A000006428,01/02/2014,F000000019,01/04/2018,F000000019,CATTLE
A000006530,01/02/2014,F000000019,01/05/2018,F000000019,CATTLE
A000006531,01/02/2014,F000000019,01/05/2018,F000000019,CATTLE
A000006532,01/02/2014,F000000019,01/05/2018,F000000019,CATTLE
A000006533,01/02/2014,F000000019,01/05/2018,F000000019,CATTLE
A000006534,01/02/2014,F000000019,01/05/2018,F000000019,CATTLE
A000006614,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006615,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006616,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006617,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006618,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006619,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006620,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006621,01/02/2014,F000000019,01/06/2018,F000000019,CATTLE
A000006695,01/02/2014,F000000019,01/07/2018,F000000019,CATTLE
A000006696,01/02/2014,F000000019,01/07/2018,F000000019,CATTLE
A000006770,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006771,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006772,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006773,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006774,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006775,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006776,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006777,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006778,01/02/2014,F000000019,01/08/2018,F000000019,CATTLE
A000006875,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006876,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006877,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006878,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006879,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006880,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006881,01/02/2014,F000000019,01/09/2018,F000000019,CATTLE
A000006973,01/02/2014,F000000019,01/04/2019,F000000019,CATTLE
A000006974,01/02/2014,F000000019,01/04/2019,F000000019,CATTLE
A000006975,01/02/2014,F000000019,01/04/2019,F000000019,CATTLE
A000007082,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007083,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007084,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007085,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007086,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007087,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007088,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007089,01/02/2014,F000000019,01/05/2019,F000000019,CATTLE
A000007275,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007276,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007277,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007278,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007279,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007280,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007281,01/02/2014,F000000019,01/07/2019,F000000019,CATTLE
A000007374,01/02/2014,F000000019,01/08/2019,F000000019,CATTLE
A000007375,01/02/2014,F000000019,01/08/2019,F000000019,CATTLE
A000007376,01/02/2014,F000000019,01/08/2019,F000000019,CATTLE
A000007377,01/02/2014,F000000019,01/08/2019,F000000019,CATTLE
A000007463,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007464,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007465,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007466,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007467,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007468,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007469,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007470,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007471,01/02/2014,F000000019,01/09/2019,F000000019,CATTLE
A000007554,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007555,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007556,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007557,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007558,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007559,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007560,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007561,01/02/2014,F000000019,01/04/2020,F000000019,CATTLE
A000007663,01/02/2014,F000000019,01/05/2020,F000000019,CATTLE
A000007664,01/02/2014,F000000019,01/05/2020,F000000019,CATTLE
A000007665,01/02/2014,F000000019,01/05/2020,F000000019,CATTLE
A000007666,01/02/2014,F000000019,01/05/2020,F000000019,CATTLE
A000007767,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007768,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007769,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007770,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007771,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007772,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007773,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007774,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007775,01/02/2014,F000000019,01/06/2020,F000000019,CATTLE
A000007874,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007875,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007876,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007877,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007878,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007879,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007880,01/02/2014,F000000019,01/07/2020,F000000019,CATTLE
A000007985,01/02/2014,F000000019,01/08/2020,F000000019,CATTLE
A000007986,01/02/2014,F000000019,01/08/2020,F000000019,CATTLE
A000007987,01/02/2014,F000000019,01/08/2020,F000000019,CATTLE
A000007988,01/02/2014,F000000019,01/08/2020,F000000019,CATTLE
A000008054,01/02/2014,F000000019,01/09/2020,F000000019,CATTLE
A000008055,01/02/2014,F000000019,01/09/2020,F000000019,CATTLE
A000008056,01/02/2014,F000000019,01/09/2020,F000000019,CATTLE
A000008057,01/02/2014,F000000019,01/09/2020,F000000019,CATTLE
A000008124,01/02/2014,F000000019,01/04/2021,F000000019,CATTLE
A000008125,01/02/2014,F000000019,01/04/2021,F000000019,CATTLE
A000008126,01/02/2014,F000000019,01/04/2021,F000000019,CATTLE
A000008204,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008205,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008206,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008207,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008208,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008209,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008210,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008211,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008212,01/02/2014,F000000019,01/05/2021,F000000019,CATTLE
A000008290,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008291,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008292,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008293,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008294,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008295,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008296,01/02/2014,F000000019,01/06/2021,F000000019,CATTLE
A000008387,01/02/2014,F000000019,01/07/2021,F000000019,CATTLE
A000008388,01/02/2014,F000000019,01/07/2021,F000000019,CATTLE
A000008389,01/02/2014,F000000019,01/07/2021,F000000019,CATTLE
A000008390,01/02/2014,F000000019,01/07/2021,F000000019,CATTLE
A000008391,01/02/2014,F000000019,01/07/2021,F000000019,CATTLE
A000008392,01/02/2014,F000000019,01/07/2021,F000000019,CATTLE
A000008487,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008488,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008489,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008490,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008491,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008492,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008493,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008494,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008495,01/02/2014,F000000019,01/08/2021,F000000019,CATTLE
A000008566,01/02/2014,F000000019,01/09/2021,F000000019,CATTLE
A000008567,01/02/2014,F000000019,01/09/2021,F000000019,CATTLE
A000008643,01/02/2014,F000000019,01/04/2022,F000000019,CATTLE
A000008644,01/02/2014,F000000019,01/04/2022,F000000019,CATTLE
A000008645,01/02/2014,F000000019,01/04/2022,F000000019,CATTLE
A000008646,01/02/2014,F000000019,01/04/2022,F000000019,CATTLE
A000008647,01/02/2014,F000000019,01/04/2022,F000000019,CATTLE
A000008713,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008714,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008715,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008716,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008717,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008718,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008719,01/02/2014,F000000019,01/05/2022,F000000019,CATTLE
A000008823,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008824,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008825,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008826,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008827,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008828,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008829,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008830,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008831,01/02/2014,F000000019,01/06/2022,F000000019,CATTLE
A000008940,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008941,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008942,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008943,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008944,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008945,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008946,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000008947,01/02/2014,F000000019,01/07/2022,F000000019,CATTLE
A000009025,01/02/2014,F000000019,01/08/2022,F000000019,CATTLE
A000009026,01/02/2014,F000000019,01/08/2022,F000000019,CATTLE
A000009027,01/02/2014,F000000019,01/08/2022,F000000019,CATTLE
A000009028,01/02/2014,F000000019,01/08/2022,F000000019,CATTLE
A000009029,01/02/2014,F000000019,01/08/2022,F000000019,CATTLE
A000009115,01/02/2014,F000000019,01/09/2022,F000000019,CATTLE
A000009116,01/02/2014,F000000019,01/09/2022,F000000019,CATTLE
A000009117,01/02/2014,F000000019,01/09/2022,F000000019,CATTLE
A000009118,01/02/2014,F000000019,01/09/2022,F000000019,CATTLE
A000009203,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009204,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009205,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009206,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009207,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009208,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009209,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009210,01/02/2014,F000000019,01/04/2023,F000000019,CATTLE
A000009290,01/02/2014,F000000019,01/05/2023,F000000019,CATTLE
A000009291,01/02/2014,F000000019,01/05/2023,F000000019,CATTLE
A000009370,01/02/2014,F000000019,01/06/2023,F000000019,CATTLE
A000009371,01/02/2014,F000000019,01/06/2023,F000000019,CATTLE
A000009372,01/02/2014,F000000019,01/06/2023,F000000019,CATTLE
A000009373,01/02/2014,F000000019,01/06/2023,F000000019,CATTLE
A000009374,01/02/2014,F000000019,01/06/2023,F000000019,CATTLE
A000009468,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009469,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009470,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009471,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009472,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009473,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009474,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009475,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009476,01/02/2014,F000000019,01/07/2023,F000000019,CATTLE
A000009563,01/02/2014,F000000019,01/08/2023,F000000019,CATTLE
A000009633,01/02/2014,F000000019,01/09/2023,F000000019,CATTLE
A000009634,01/02/2014,F000000019,01/09/2023,F000000019,CATTLE
A000009635,01/02/2014,F000000019,01/09/2023,F000000019,CATTLE
A000009636,01/02/2014,F000000019,01/09/2023,F000000019,CATTLE
A000009637,01/02/2014,F000000019,01/09/2023,F000000019,CATTLE
A000009638,01/02/2014,F000000019,01/09/2023,F000000019,CATTLE
A000004167,01/02/2014,F000000020,01/04/2014,F000000020,CATTLE
A000004168,01/02/2014,F000000020,01/04/2014,F000000020,CATTLE
A000004169,01/02/2014,F000000020,01/04/2014,F000000020,CATTLE
A000004170,01/02/2014,F000000020,01/04/2014,F000000020,CATTLE
A000004171,01/02/2014,F000000020,01/04/2014,F000000020,CATTLE
A000004172,01/02/2014,F000000020,01/04/2014,F000000020,CATTLE
A000004266,01/02/2014,F000000020,01/05/2014,F000000020,CATTLE
A000004267,01/02/2014,F000000020,01/05/2014,F000000020,CATTLE
A000004268,01/02/2014,F000000020,01/05/2014,F000000020,CATTLE
A000004269,01/02/2014,F000000020,01/05/2014,F000000020,CATTLE
A000004362,01/02/2014,F000000020,01/06/2014,F000000020,CATTLE
A000004363,01/02/2014,F000000020,01/06/2014,F000000020,CATTLE
A000004364,01/02/2014,F000000020,01/06/2014,F000000020,CATTLE
A000004365,01/02/2014,F000000020,01/06/2014,F000000020,CATTLE
A000004366,01/02/2014,F000000020,01/06/2014,F000000020,CATTLE
A000004452,01/02/2014,F000000020,01/07/2014,F000000020,CATTLE
A000004453,01/02/2014,F000000020,01/07/2014,F000000020,CATTLE
A000004454,01/02/2014,F000000020,01/07/2014,F000000020,CATTLE
A000004455,01/02/2014,F000000020,01/07/2014,F000000020,CATTLE
A000004544,01/02/2014,F000000020,01/08/2014,F000000020,CATTLE
A000004545,01/02/2014,F000000020,01/08/2014,F000000020,CATTLE
A000004638,01/02/2014,F000000020,01/09/2014,F000000020,CATTLE
A000004729,01/02/2014,F000000020,01/04/2015,F000000020,CATTLE
A000004730,01/02/2014,F000000020,01/04/2015,F000000020,CATTLE
A000004731,01/02/2014,F000000020,01/04/2015,F000000020,CATTLE
A000004824,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004825,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004826,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004827,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004828,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004829,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004830,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004831,01/02/2014,F000000020,01/05/2015,F000000020,CATTLE
A000004948,01/02/2014,F000000020,01/06/2015,F000000020,CATTLE
A000004949,01/02/2014,F000000020,01/06/2015,F000000020,CATTLE
A000004950,01/02/2014,F000000020,01/06/2015,F000000020,CATTLE
A000004951,01/02/2014,F000000020,01/06/2015,F000000020,CATTLE
A000004952,01/02/2014,F000000020,01/06/2015,F000000020,CATTLE
A000005033,01/02/2014,F000000020,01/07/2015,F000000020,CATTLE
A000005130,01/02/2014,F000000020,01/08/2015,F000000020,CATTLE
A000005131,01/02/2014,F000000020,01/08/2015,F000000020,CATTLE
A000005201,01/02/2014,F000000020,01/09/2015,F000000020,CATTLE
